Source File,Event/Location Name,Author Name,Book Title,Copies Sent,Manual Sold,Returned,Revenue,POS Sold
Pune Authors Association Data Base (1).xlsx,Registered Authors,NaT,NaT,0,0,0,0.0,0
Pune Authors Association Data Base (1).xlsx,Registered Authors,Divya Mahadik,Yes,0,0,0,0.0,0
Pune Authors Association Data Base (1).xlsx,Registered Authors,Reyanshi Chouhan,Yes,0,0,0,0.0,0
Pune Authors Association Data Base (1).xlsx,Registered Authors,Cdr Madhavi,Yes,0,0,0,0.0,0
Pune Authors Association Data Base (1).xlsx,Registered Authors,Uma Yogananda,Yes,0,0,0,0.0,0
Pune Authors Association Data Base (1).xlsx,Registered Authors,Padma C,Yes,0,0,0,0.0,0
Pune Authors Association Data Base (1).xlsx,Registered Authors,Amita Samant,Yes,0,0,0,0.0,0
Pune Authors Association Data Base (1).xlsx,Registered Authors,Nima Mankar,Yes,0,0,0,0.0,0
Pune Authors Association Data Base (1).xlsx,Registered Authors,Anita Sharma,Yes,0,0,0,0.0,0
Pune Authors Association Data Base (1).xlsx,Registered Authors,Chetna Bhatia,Yes,0,0,0,0.0,0
Pune Authors Association Data Base (1).xlsx,Registered Authors,Jasbir Basu,Yes,0,0,0,0.0,0
Pune Authors Association Data Base (1).xlsx,Registered Authors,Vinay Vaidya,Yes,0,0,0,0.0,0
Pune Authors Association Data Base (1).xlsx,Registered Authors,Shivani Sabharwal,Yes,0,0,0,0.0,0
Pune Authors Association Data Base (1).xlsx,Registered Authors,Srishti Jain,Yes,0,0,0,0.0,0
Pune Authors Association Data Base (1).xlsx,Registered Authors,Vaishali Jog,Yes,0,0,0,0.0,0
Pune Authors Association Data Base (1).xlsx,Registered Authors,Rajesh Wattamwar,Yes,0,0,0,0.0,0
Pune Authors Association Data Base (1).xlsx,Registered Authors,Nitesh Pandey,Yes,0,0,0,0.0,0
Pune Authors Association Data Base (1).xlsx,Registered Authors,Vandana Srivastava,Yes,0,0,0,0.0,0
Pune Authors Association Data Base (1).xlsx,Registered Authors,Gautam Mayekar,Yes,0,0,0,0.0,0
Pune Authors Association Data Base (1).xlsx,Registered Authors,Deepak Phadnis,Yes,0,0,0,0.0,0
Pune Authors Association Data Base (1).xlsx,Registered Authors,Deepti Kolte,Yes,0,0,0,0.0,0
Pune Authors Association Data Base (1).xlsx,Registered Authors,Sanjay lazar,Yes,0,0,0,0.0,0
Pune Authors Association Data Base (1).xlsx,Registered Authors,Cdr Shiv Mathur,Yes,0,0,0,0.0,0
Pune Authors Association Data Base (1).xlsx,Registered Authors,Lakshmi Ajoy,Yes,0,0,0,0.0,0
Pune Authors Association Data Base (1).xlsx,Registered Authors,Pratima Kapur,Yes,0,0,0,0.0,0
Pune Authors Association Data Base (1).xlsx,Registered Authors,Cmde Sanjay Tewari,No,0,0,0,0.0,0
Pune Authors Association Data Base (1).xlsx,Registered Authors,Ashwini Sane,Yes,0,0,0,0.0,0
Pune Authors Association Data Base (1).xlsx,Registered Authors,Riya Menghani,Yes,0,0,0,0.0,0
Pune Authors Association Data Base (1).xlsx,Registered Authors,LtCol Vineet Kumar,Yes,0,0,0,0.0,0
Pune Authors Association Data Base (1).xlsx,Registered Authors,Jaishree Laxmikant,Yes,0,0,0,0.0,0
Pune Authors Association Data Base (1).xlsx,Registered Authors,Ritu Rawat,Yes,0,0,0,0.0,0
Pune Authors Association Data Base (1).xlsx,Registered Authors,Nandini Cardaso,Yes,0,0,0,0.0,0
Pune Authors Association Data Base (1).xlsx,Registered Authors,Saroj Salelkar,Yes,0,0,0,0.0,0
Pune Authors Association Data Base (1).xlsx,Registered Authors,Nisha Shenoy,Yes,0,0,0,0.0,0
Pune Authors Association Data Base (1).xlsx,Registered Authors,Bijall Sheth,Yes,0,0,0,0.0,0
Pune Authors Association Data Base (1).xlsx,Registered Authors,Diya Santhosh,Yes,0,0,0,0.0,0
Pune Authors Association Data Base (1).xlsx,Registered Authors,Bindu Unnikrishnan,Yes,0,0,0,0.0,0
Pune Authors Association Data Base (1).xlsx,Registered Authors,Shefali Arora,Yes,0,0,0,0.0,0
Pune Authors Association Data Base (1).xlsx,Registered Authors,Cdr Satish Yadav,Yes,0,0,0,0.0,0
Pune Authors Association Data Base (1).xlsx,Registered Authors,Geet Mala Jalota,Yes,0,0,0,0.0,0
Pune Authors Association Data Base (1).xlsx,Registered Authors,Gp Capt Srinivasan,Yes,0,0,0,0.0,0
Pune Authors Association Data Base (1).xlsx,Registered Authors,Sanjay Koul,Yes,0,0,0,0.0,0
Pune Authors Association Data Base (1).xlsx,Registered Authors,Siddharth Sen,Yes,0,0,0,0.0,0
Pune Authors Association Data Base (1).xlsx,Registered Authors,Dr Vishwa Ratan,Yes,0,0,0,0.0,0
Pune Authors Association Data Base (1).xlsx,Registered Authors,Himani Paranjpe,Yes,0,0,0,0.0,0
Pune Authors Association Data Base (1).xlsx,Registered Authors,Geetanjali Mehra,Yes,0,0,0,0.0,0
Pune Authors Association Data Base (1).xlsx,Registered Authors,Madhuri Maitra,Yes,0,0,0,0.0,0
Pune Authors Association Data Base (1).xlsx,Event Statistics,8.0,40.0,0,40,0,0.0,0
Pune Authors Association Data Base (1).xlsx,Event Statistics,6.0,55.0,0,55,0,0.0,0
Pune Authors Association Data Base (1).xlsx,Event Statistics,10.0,30.0,0,30,0,0.0,0
Pune Authors Association Data Base (1).xlsx,Event Statistics,8.0,15.0,0,15,0,0.0,0
Pune Authors Association Data Base (1).xlsx,Event Statistics,6.0,15.0,0,15,0,0.0,0
Pune Authors Association Data Base (1).xlsx,Event Statistics,8.0,45.0,0,45,0,0.0,0
Pune Authors Association Data Base (1).xlsx,Event Statistics,5.0,20.0,0,20,0,0.0,0
Pune Authors Association Data Base (1).xlsx,Event Statistics,34.0,261.0,0,261,0,0.0,0
Pune Authors Association Data Base (1).xlsx,Event Statistics,5.0,10.0,0,10,0,0.0,0
Pune Authors Association Data Base (1).xlsx,Event Statistics,11.0,244.0,0,244,0,0.0,0
Pune Authors Association Data Base (1).xlsx,Event Statistics,26.0,296.0,0,296,0,0.0,0
Pune Authors Association Data Base (1).xlsx,Event Statistics,8.0,47.0,0,47,0,0.0,0
Pune Authors Association Data Base (1).xlsx,Event Statistics,11.0,41.0,0,41,0,0.0,0
Pune Authors Association Data Base (1).xlsx,Event Statistics,4.0,28.0,0,28,0,0.0,0
Pune Authors Association Data Base (1).xlsx,Event Statistics,4.0,41.0,0,41,0,0.0,0
Pune Authors Association Data Base (1).xlsx,Event Statistics,9.0,26.0,0,26,0,0.0,0
Pune Authors Association Data Base (1).xlsx,Event Statistics,39.0,135.0,0,135,0,0.0,0
Pune Authors Association Data Base (1).xlsx,Event Statistics,8.0,55.0,0,55,0,0.0,0
Pune Authors Association Data Base (1).xlsx,Event Statistics,8.0,67.0,0,67,0,0.0,0
Pune Authors Association Data Base (1).xlsx,Event Statistics,8.0,31.0,0,31,0,0.0,0
Pune Authors Association Data Base (1).xlsx,Event Statistics,6.0,35.0,0,35,0,0.0,0
Pune Authors Association Data Base (1).xlsx,Event Statistics,6.0,17.0,0,17,0,0.0,0
Pune Authors Association Data Base (1).xlsx,Event Statistics,7.0,24.0,0,24,0,0.0,0
Pune Authors Association Data Base (1).xlsx,Event Statistics,8.0,57.0,0,57,0,0.0,0
Pune Authors Association Data Base (1).xlsx,Event Statistics,8.0,32.0,0,32,0,0.0,0
Pune Authors Association Data Base (1).xlsx,Event Statistics,8.0,58.0,0,58,0,0.0,0
Pune Authors Association Data Base (1).xlsx,List of Books,S.No,S.No,0,0,0,0.0,0
Pune Authors Association Data Base (1).xlsx,List of Books,1,1,0,0,0,0.0,0
Pune Authors Association Data Base (1).xlsx,List of Books,2,2,0,0,0,0.0,0
Pune Authors Association Data Base (1).xlsx,List of Books,3,3,0,0,0,0.0,0
Pune Authors Association Data Base (1).xlsx,List of Books,4,4,0,0,0,0.0,0
Pune Authors Association Data Base (1).xlsx,List of Books,5,5,0,0,0,0.0,0
Pune Authors Association Data Base (1).xlsx,List of Books,6,6,0,0,0,0.0,0
Pune Authors Association Data Base (1).xlsx,List of Books,7,7,0,0,0,0.0,0
Pune Authors Association Data Base (1).xlsx,List of Books,8,8,0,0,0,0.0,0
Pune Authors Association Data Base (1).xlsx,List of Books,9,9,0,0,0,0.0,0
Pune Authors Association Data Base (1).xlsx,List of Books,10,10,0,0,0,0.0,0
Pune Authors Association Data Base (1).xlsx,List of Books,11,11,0,0,0,0.0,0
Pune Authors Association Data Base (1).xlsx,List of Books,12,12,0,0,0,0.0,0
Pune Authors Association Data Base (1).xlsx,List of Books,13,13,0,0,0,0.0,0
Pune Authors Association Data Base (1).xlsx,List of Books,14,14,0,0,0,0.0,0
Pune Authors Association Data Base (1).xlsx,List of Books,15,15,0,0,0,0.0,0
Pune Authors Association Data Base (1).xlsx,List of Books,16,16,0,0,0,0.0,0
Pune Authors Association Data Base (1).xlsx,List of Books,17,17,0,0,0,0.0,0
Pune Authors Association Data Base (1).xlsx,List of Books,18,18,0,0,0,0.0,0
Pune Authors Association Data Base (1).xlsx,List of Books,19,19,0,0,0,0.0,0
Pune Authors Association Data Base (1).xlsx,List of Books,20,20,0,0,0,0.0,0
Pune Authors Association Data Base (1).xlsx,List of Books,21,21,0,0,0,0.0,0
Pune Authors Association Data Base (1).xlsx,List of Books,22,22,0,0,0,0.0,0
Pune Authors Association Data Base (1).xlsx,List of Books,23,23,0,0,0,0.0,0
Pune Authors Association Data Base (1).xlsx,List of Books,24,24,0,0,0,0.0,0
Pune Authors Association Data Base (1).xlsx,List of Books,25,25,0,0,0,0.0,0
Pune Authors Association Data Base (1).xlsx,List of Books,26,26,0,0,0,0.0,0
Pune Authors Association Data Base (1).xlsx,List of Books,27,27,0,0,0,0.0,0
Pune Authors Association Data Base (1).xlsx,List of Books,28,28,0,0,0,0.0,0
Pune Authors Association Data Base (1).xlsx,List of Books,29,29,0,0,0,0.0,0
Pune Authors Association Data Base (1).xlsx,List of Books,30,30,0,0,0,0.0,0
Pune Authors Association Data Base (1).xlsx,List of Books,31,31,0,0,0,0.0,0
Pune Authors Association Data Base (1).xlsx,List of Books,32,32,0,0,0,0.0,0
Pune Authors Association Data Base (1).xlsx,List of Books,33,33,0,0,0,0.0,0
Pune Authors Association Data Base (1).xlsx,List of Books,34,34,0,0,0,0.0,0
Pune Authors Association Data Base (1).xlsx,List of Books,35,35,0,0,0,0.0,0
Pune Authors Association Data Base (1).xlsx,List of Books,36,36,0,0,0,0.0,0
Pune Authors Association Data Base (1).xlsx,List of Books,37,37,0,0,0,0.0,0
Pune Authors Association Data Base (1).xlsx,List of Books,38,38,0,0,0,0.0,0
Pune Authors Association Data Base (1).xlsx,List of Books,39,39,0,0,0,0.0,0
Pune Authors Association Data Base (1).xlsx,List of Books,40,40,0,0,0,0.0,0
Pune Authors Association Data Base (1).xlsx,List of Books,41,41,0,0,0,0.0,0
Pune Authors Association Data Base (1).xlsx,List of Books,42,42,0,0,0,0.0,0
Pune Authors Association Data Base (1).xlsx,List of Books,43,43,0,0,0,0.0,0
Pune Authors Association Data Base (1).xlsx,List of Books,44,44,0,0,0,0.0,0
Pune Authors Association Data Base (1).xlsx,List of Books,45,45,0,0,0,0.0,0
Pune Authors Association Data Base (1).xlsx,List of Books,46,46,0,0,0,0.0,0
Pune Authors Association Data Base (1).xlsx,List of Books,47,47,0,0,0,0.0,0
Pune Authors Association Data Base (1).xlsx,List of Books,48,48,0,0,0,0.0,0
Pune Authors Association Data Base (1).xlsx,List of Books,49,49,0,0,0,0.0,0
Pune Authors Association Data Base (1).xlsx,List of Books,50,50,0,0,0,0.0,0
Pune Authors Association Data Base (1).xlsx,Authors offerings,Shiv Mathur,YES,0,0,0,0.0,0
Pune Authors Association Data Base (1).xlsx,Books for first three Airports,Cdr Shiv Mathur,Meditation & Spirituality : A Philosophy,0,0,0,0.0,0
Pune Authors Association Data Base (1).xlsx,Books for first three Airports,Cdr Shiv Mathur,Spiritual Encounters - Meeting the Himalayan Yogis,0,0,0,0.0,0
Pune Authors Association Data Base (1).xlsx,Books for first three Airports,Cdr Shiv Mathur,Social Pandemic - A Terminally ill Modern Society,0,0,0,0.0,0
Pune Authors Association Data Base (1).xlsx,Books for first three Airports,Jasbir Basu,Not Without My Mother - Powerful Stories of Motherhood,0,0,0,0.0,0
Pune Authors Association Data Base (1).xlsx,Books for first three Airports,Jasbir Basu,The Last Wish - Echoes of the Departed,0,0,0,0.0,0
Pune Authors Association Data Base (1).xlsx,Books for first three Airports,Jasbir Basu,Pages of Power - Volume 1,0,0,0,0.0,0
Pune Authors Association Data Base (1).xlsx,Books for first three Airports,Jasbir Basu,Flight of Emotions - Poems for your heart and soul,0,0,0,0.0,0
Pune Authors Association Data Base (1).xlsx,Books for first three Airports,Lakshmi,Page of Power,0,0,0,0.0,0
Pune Authors Association Data Base (1).xlsx,Books for first three Airports,Lakshmi,Scrolls of Virtue,0,0,0,0.0,0
Pune Authors Association Data Base (1).xlsx,Books for first three Airports,Lakshmi,The Timeless Triad,0,0,0,0.0,0
Pune Authors Association Data Base (1).xlsx,Books for first three Airports,Lakshmi,Horror Mangta Kya,0,0,0,0.0,0
Pune Authors Association Data Base (1).xlsx,Books for first three Airports,Lakshmi,From Ka to Ki,0,0,0,0.0,0
Pune Authors Association Data Base (1).xlsx,Books for first three Airports,Uma Yogananda,One Life and the Road - A Tapestry of Emotions,0,0,0,0.0,0
Pune Authors Association Data Base (1).xlsx,Books for first three Airports,Uma Yogananda,One Life and the Betrayal - A Sequel,0,0,0,0.0,0
Pune Authors Association Data Base (1).xlsx,Books for first three Airports,Uma Yogananda,Echoes of the Past,0,0,0,0.0,0
Pune Authors Association Data Base (1).xlsx,Books for first three Airports,Manisha Memane,Blind Until Blessed,0,0,0,0.0,0
Pune Authors Association Data Base (1).xlsx,Books for first three Airports,Amol Kulkarni,The Diary the Crooks and the Albatross,0,0,0,0.0,0
Pune Authors Association Data Base (1).xlsx,Books for first three Airports,Vaishali Jog,Fletcherism,0,0,0,0.0,0
Pune Authors Association Data Base (1).xlsx,Books for first three Airports,Cdr Madhavi,Yoga for Runners,0,0,0,0.0,0
Pune Authors Association Data Base (1).xlsx,Books for first three Airports,Cdr Madhavi,30 Minutes A Day,0,0,0,0.0,0
Pune Authors Association Data Base (1).xlsx,Books for first three Airports,Chetna Bhatia,The Silent Wisdom of Childhood,0,0,0,0.0,0
Pune Authors Association Data Base (1).xlsx,Books for first three Airports,Srishti Jain,Culpable,0,0,0,0.0,0
Pune Authors Association Data Base (1).xlsx,Books for first three Airports,Vandana Srivastava,Died and Back,0,0,0,0.0,0
Pune Authors Association Data Base (1).xlsx,Books for first three Airports,Anita Sharma,The Dalhousie Murders,0,0,0,0.0,0
Pune Authors Association Data Base (1).xlsx,Books for first three Airports,Amitabh Satyam,The Hindi Medium Types,0,0,0,0.0,0
Pune Authors Association Data Base (1).xlsx,Books for first three Airports,Amitabh Satyam,Woh Hindi Medium Wala,0,0,0,0.0,0
Pune Authors Association Data Base (1).xlsx,Books for first three Airports,Padma C,Leadership in Action,0,0,0,0.0,0
Pune Authors Association Data Base (1).xlsx,Books for first three Airports,Nitesh Pandey,The Curious Case of Dr Pragyan Parker,0,0,0,0.0,0
Pune Authors Association Data Base (1).xlsx,Books for first three Airports,Gautam Mayekar,We're So hacked,0,0,0,0.0,0
Pune Authors Association Data Base (1).xlsx,Books for first three Airports,Gautam Mayekar,Stoned ! The Untold Story of CoWeed-20,0,0,0,0.0,0
Pune Authors Association Data Base (1).xlsx,Books for first three Airports,Manisha Memane,Blind to Blessed,0,0,0,0.0,0
Pune Authors Association Data Base (1).xlsx,Books for first three Airports,Ashwini Sane,The Adventures of Little Kanya,0,0,0,0.0,0
Pune Authors Association Data Base (1).xlsx,Books for first three Airports,Ashwini Sane,The Moscow Mosaic,0,0,0,0.0,0
Pune Authors Association Data Base (1).xlsx,Books for first three Airports,Ashwini Sane,The Vienna Juggernaut,0,0,0,0.0,0
Pune Authors Association Data Base (1).xlsx,Books for first three Airports,Ashwini Sane,Nakshatra of Ethos and the Abodes of the Gods,0,0,0,0.0,0
Pune Authors Association Data Base (1).xlsx,Books for first three Airports,Rajesh Wattamwar,Redefining Wealth and The Rat Race,0,0,0,0.0,0
Pune Authors Association Data Base (1).xlsx,Books for first three Airports,Ramita Sengupta,The Eclipsed Sun,0,0,0,0.0,0
Pune Authors Association Data Base (1).xlsx,Books for first three Airports,Aparna Sekhar,Unspoken Heroines,0,0,0,0.0,0
Pune Authors Association Data Base (1).xlsx,Books for first three Airports,Kalyani Sardesai,Lost Amongst the Myths : Her Stories,0,0,0,0.0,0
Pune Authors Association Data Base (1).xlsx,Books for first three Airports,Kalyani Sardesai,When Love is Lost - case from the family courts of a changing India,0,0,0,0.0,0
Pune Authors Association Data Base (1).xlsx,Books for first three Airports,Kalyani Sardesai,Dog Knows,0,0,0,0.0,0
Pune Authors Association Data Base (1).xlsx,Books for first three Airports,Sujata Sapre,At the Break of the Dawn,0,0,0,0.0,0
Pune Authors Association Data Base (1).xlsx,Books for first three Airports,Vinay Vaidya,The Jar of Secret Numbers,0,0,0,0.0,0
Pune Authors Association Data Base (1).xlsx,Books for first three Airports,Shivani Sabharwal,Osum's Ocean Odyssey : Discovering Wonders and Friends Under The Sea-1,0,0,0,0.0,0
Pune Authors Association Data Base (1).xlsx,Books for first three Airports,Shivani Sabharwal,Osum's Ocean Odyssey : Discovering Wonders and Friends Under The Sea-2,0,0,0,0.0,0
Pune Authors Association Data Base (1).xlsx,Books for first three Airports,Nima Mankar,"Dear You… Yours Truly, Kavita",0,0,0,0.0,0
Pune Authors Association Data Base (1).xlsx,Books for first three Airports,LtCol Anshuman,Those Unsaid Words,0,0,0,0.0,0
Pune Authors Association Data Base (1).xlsx,Books for first three Airports,Reyanshi Chouhan,The Infinite Triangle,0,0,0,0.0,0
Pune Authors Association Data Base (1).xlsx,Books for first three Airports,Divya Chakraborty,Bound by Unconditional Love,0,0,0,0.0,0
Pune Authors Association Data Base (1).xlsx,Books for first three Airports,Divya Chakraborty,Beneath her Silence,0,0,0,0.0,0
Pune Authors Association Data Base (1).xlsx,Books for first three Airports,Surekha Sule,"Open the Book, Close the Chapter",0,0,0,0.0,0
Pune Authors Association Data Base (1).xlsx,Books for first three Airports,Deepak Phadnis,Abhangs of Sant Tukaram - English Translation,0,0,0,0.0,0
Pune Authors Association Data Base (1).xlsx,Books for first three Airports,Prachi Saluja,Emotional Alchemy,0,0,0,0.0,0
Pune Authors Association Data Base (1).xlsx,Books for first three Airports,Deepti Kolte,The Light at the Edges,0,0,0,0.0,0
Pune Authors Association Data Base (1).xlsx,Books for first three Airports,Deepti Kolte,Unfinished Love,0,0,0,0.0,0
Pune Authors Association Data Base (1).xlsx,Books for first three Airports,Pratima Kapur,Angelica Colouring Book,0,0,0,0.0,0
Pune Authors Association Data Base (1).xlsx,Books for first three Airports,Pratima Kapur,Gilded,0,0,0,0.0,0
Pune Authors Association Data Base (1).xlsx,Books for first three Airports,Pratima Kapur,Borrowed Plumes,0,0,0,0.0,0
Pune Authors Association Data Base (1).xlsx,Books for first three Airports,Pratima Kapur,Angelica Angels,0,0,0,0.0,0
Pune Authors Association Data Base (1).xlsx,Books for first three Airports,Vishwanath Alluri,The Enlightened Manager,0,0,0,0.0,0
Pune Authors Association Data Base (1).xlsx,Books for first three Airports,Riya Meenghani,The Quest for my Lost Love,0,0,0,0.0,0
Pune Authors Association Data Base (1).xlsx,Books for first three Airports,Saroj Salelkar,Arjun in Me,0,0,0,0.0,0
Pune Authors Association Data Base (1).xlsx,Books for first three Airports,Nisha Shenoy,War of Worth,0,0,0,0.0,0
Pune Authors Association Data Base (1).xlsx,Books for first three Airports,Ritu Rawat,Justice & Jokes,0,0,0,0.0,0
Pune Authors Association Data Base (1).xlsx,Books for first three Airports,Mukesh Vaswani,Dream Build Scale,0,0,0,0.0,0
Pune Authors Association Data Base (1).xlsx,Books for first three Airports,Nishit Gupta,The Unnamed Train,0,0,0,0.0,0
Pune Authors Association Data Base (1).xlsx,Books for first three Airports,Vikas Bhatia,Grow Your Inner Wealth,0,0,0,0.0,0
Pune Authors Association Data Base (1).xlsx,Books for first three Airports,Jaishree Laxmikant,Coomar - Story of Maj Sudhir Walia,0,0,0,0.0,0
Pune Authors Association Data Base (1).xlsx,Books for first three Airports,Jaishree Laxmikant,Opwration Sarp Vinash,0,0,0,0.0,0
Pune Authors Association Data Base (1).xlsx,Books for first three Airports,Nisha Shenoy,The Friday Girl,0,0,0,0.0,0
Pune Authors Association Data Base (1).xlsx,Books for first three Airports,Saroj Salelkar,The 1 Second Shift to Emotopnal Resilience,0,0,0,0.0,0
Pune Authors Association Data Base (1).xlsx,Books for first three Airports,Saroj Salelkar,The 1 Second Shift to Emotopnal Resilience Workbook,0,0,0,0.0,0
Pune Authors Association Data Base (1).xlsx,Books for first three Airports,Sanmay Salelkar,Sam Steel and the School of Undead,0,0,0,0.0,0
Pune Authors Association Data Base (1).xlsx,Books for first three Airports,Bindu Unnikrishnan,Spilled Coffee,0,0,0,0.0,0
Pune Authors Association Data Base (1).xlsx,Books for first three Airports,Sanjay Koul,The Missing Link,0,0,0,0.0,0
Pune Authors Association Data Base (1).xlsx,Books for first three Airports,Bindu Unnikrishnan,Sonarelle,0,0,0,0.0,0
Pune Authors Association Data Base (1).xlsx,Books for first three Airports,Shefali Arora,Peers & Fears,0,0,0,0.0,0
Pune Authors Association Data Base (1).xlsx,Books for first three Airports,Shefali Arora,Dare Dream Travel,0,0,0,0.0,0
Pune Authors Association Data Base (1).xlsx,Books for first three Airports,Cdr Satish Yadav,Humour Beyond Borders,0,0,0,0.0,0
Pune Authors Association Data Base (1).xlsx,Books for Mangalore Airport ,Cdr Shiv Mathur,Meditation & Spirituality : A Philosophy,0,0,0,0.0,0
Pune Authors Association Data Base (1).xlsx,Books for Mangalore Airport ,Cdr Shiv Mathur,Spiritual Encounters - Meeting the Himalayan Yogis,0,0,0,0.0,0
Pune Authors Association Data Base (1).xlsx,Books for Mangalore Airport ,Cdr Shiv Mathur,Social Pandemic - A Terminally ill Modern Society,0,0,0,0.0,0
Pune Authors Association Data Base (1).xlsx,Books for Mangalore Airport ,Cdr Shiv Mathur,Science & Spirituality - Understanding Cosmic and Human Science,0,0,0,0.0,0
Pune Authors Association Data Base (1).xlsx,Books for Mangalore Airport ,Jasbir Basu,The Invisible Thread,0,0,0,0.0,0
Pune Authors Association Data Base (1).xlsx,Books for Mangalore Airport ,Jasbir Basu,The Last Wish - Echoes of the Departed,0,0,0,0.0,0
Pune Authors Association Data Base (1).xlsx,Books for Mangalore Airport ,Lakshmi,Pages of Power,0,0,0,0.0,0
Pune Authors Association Data Base (1).xlsx,Books for Mangalore Airport ,Lakshmi,Scrolls of Virtue,0,0,0,0.0,0
Pune Authors Association Data Base (1).xlsx,Books for Mangalore Airport ,Lakshmi,The Timeless Triad - Part-1,0,0,0,0.0,0
Pune Authors Association Data Base (1).xlsx,Books for Mangalore Airport ,Lakshmi,The Timeless Triad - Part-2,0,0,0,0.0,0
Pune Authors Association Data Base (1).xlsx,Books for Mangalore Airport ,Lakshmi,Horror Mangta Kya,0,0,0,0.0,0
Pune Authors Association Data Base (1).xlsx,Books for Mangalore Airport ,Lakshmi,From Ka to Ki,0,0,0,0.0,0
Pune Authors Association Data Base (1).xlsx,Books for Mangalore Airport ,Uma Yogananda,One Life and the Road - A Tapestry of Emotions,0,0,0,0.0,0
Pune Authors Association Data Base (1).xlsx,Books for Mangalore Airport ,Uma Yogananda,One Life and the Betrayal - A Sequel,0,0,0,0.0,0
Pune Authors Association Data Base (1).xlsx,Books for Mangalore Airport ,Uma Yogananda,Women of History,0,0,0,0.0,0
Pune Authors Association Data Base (1).xlsx,Books for Mangalore Airport ,Uma Yogananda,Echoes of the Past,0,0,0,0.0,0
Pune Authors Association Data Base (1).xlsx,Books for Mangalore Airport ,Manisha Memane,Blind Until Blessed,0,0,0,0.0,0
Pune Authors Association Data Base (1).xlsx,Books for Mangalore Airport ,Rajesh Wattamwar,Redefining Wealth,0,0,0,0.0,0
Pune Authors Association Data Base (1).xlsx,Books for Mangalore Airport ,Vaishali Jog,Fletcherism,0,0,0,0.0,0
Pune Authors Association Data Base (1).xlsx,Books for Mangalore Airport ,Cdr Madhavi,Yoga for Runners,0,0,0,0.0,0
Pune Authors Association Data Base (1).xlsx,Books for Mangalore Airport ,Cdr Madhavi,30 Minutes A Day,0,0,0,0.0,0
Pune Authors Association Data Base (1).xlsx,Books for Mangalore Airport ,Chetna Bhatia,The Whimsical Tales of Whispers & Wonders,0,0,0,0.0,0
Pune Authors Association Data Base (1).xlsx,Books for Mangalore Airport ,Chetna Bhatia,The Silent Wisdom of Childhood,0,0,0,0.0,0
Pune Authors Association Data Base (1).xlsx,Books for Mangalore Airport ,Srishti Jain,Culpable,0,0,0,0.0,0
Pune Authors Association Data Base (1).xlsx,Books for Mangalore Airport ,Riya Menghani,The Quest of my Lost Love,0,0,0,0.0,0
Pune Authors Association Data Base (1).xlsx,Books for Mangalore Airport ,Anita Sharma,The EnQ Mantra,0,0,0,0.0,0
Pune Authors Association Data Base (1).xlsx,Books for Mangalore Airport ,Padma C,Applied Spirituality,0,0,0,0.0,0
Pune Authors Association Data Base (1).xlsx,Books for Mangalore Airport ,Padma C,Leadership in Action,0,0,0,0.0,0
Pune Authors Association Data Base (1).xlsx,Books for Mangalore Airport ,Nitesh Pandey,The Curious Case of Dr Pragyan Parker,0,0,0,0.0,0
Pune Authors Association Data Base (1).xlsx,Books for Mangalore Airport ,Shivani Sabharwal,Osum's Ocean Odyssey : Discovering Wonders and Friends Under The Sea-1,0,0,0,0.0,0
Pune Authors Association Data Base (1).xlsx,Books for Mangalore Airport ,Shivani Sabharwal,Osum's Ocean Odyssey : Discovering Wonders and Friends Under The Sea-2,0,0,0,0.0,0
Pune Authors Association Data Base (1).xlsx,Books for Mangalore Airport ,Nima Mankar,"Dear You… Yours Truly, Kavita",0,0,0,0.0,0
Pune Authors Association Data Base (1).xlsx,Books for Mangalore Airport ,Reyanshi Chouhan,The Infinite Triangle,0,0,0,0.0,0
Pune Authors Association Data Base (1).xlsx,Books for Mangalore Airport ,Surekha Sule,"Open the Book, Close the Chapter",0,0,0,0.0,0
Pune Authors Association Data Base (1).xlsx,Books for Mangalore Airport ,Prachi Saluja,Emotional Alchemy,0,0,0,0.0,0
Pune Authors Association Data Base (1).xlsx,Books for Mangalore Airport ,Deepti Kolte,The Light at the Edges,0,0,0,0.0,0
Pune Authors Association Data Base (1).xlsx,Books for Mangalore Airport ,Deepti Kolte,Unfinished Love,0,0,0,0.0,0
Pune Authors Association Data Base (1).xlsx,Books for Mangalore Airport ,Sanjay Lazar,Stories of Courage,0,0,0,0.0,0
Pune Authors Association Data Base (1).xlsx,Books for Mangalore Airport ,Sanjay Lazar,Pages of Power,0,0,0,0.0,0
Pune Authors Association Data Base (1).xlsx,Books for Mangalore Airport ,LtCol Vineet Kumar,Mayan Routes Indian Roots,0,0,0,0.0,0
Pune Authors Association Data Base (1).xlsx,Books for Mangalore Airport ,LtCol Vineet Kumar,Aerodynamics of Love,0,0,0,0.0,0
Pune Authors Association Data Base (1).xlsx,Books for Mangalore Airport ,Diya Santosh,Iris ? Iris,0,0,0,0.0,0
Pune Authors Association Data Base (1).xlsx,Books for Mangalore Airport ,Nishit Gupta,The Unnamed Train,0,0,0,0.0,0
Pune Authors Association Data Base (1).xlsx,Books for Mangalore Airport ,Ramita Sengupta,The Eclipsed Sun,0,0,0,0.0,0
Pune Authors Association Data Base (1).xlsx,Books for Mangalore Airport ,Divya Chakraborty,Beneath her Silence,0,0,0,0.0,0
